Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,6.47030,2.25380,-8.78140,0.38000,-8.40140,-8.40140,-8.40140,-8.40140,-8.69330,-8.78140,38.17100,38.17100,-0.22000,-0.22000,1.47060,,1.36100,-112.15030,-126.85030,-39.09430,-112.15030,0.18800,-0.1424,-0.1424
2023-09-30,8.87570,1.94280,-10.87580,0.16540,-10.71050,-10.71050,-10.71050,-10.71050,-10.78070,-10.87580,36.74300,36.74300,-0.29000,-0.29000,1.72300,0.28240,1.63070,-141.89920,-161.72920,-45.07740,-101.83120,0.20460,-0.33140,-0.33140
2023-06-30,8.29980,2.61960,-10.97680,1.86490,-9.11190,-9.11190,-9.11190,-9.11190,-10.83940,-10.97680,32.48300,32.48300,-0.24000,-0.24000,2.34850,0.25420,0.93430,-59.39870,-63.46470,-25.95640,-44.30250,0.42110,-0.4193,-0.4193
2023-03-31,11.19680,2.52030,-13.77450,-1.26670,-15.04120,-15.04120,-15.04120,-15.04120,-13.67460,-13.77450,35.32600,35.32600,-0.43000,-0.43000,2.75220,0.25430,0.63530,-69.25590,-72.73950,-33.28970,-51.64550,0.60110,-0.2671,-0.2671
2022-12-31,7.03290,4.40460,-11.49480,-4.19220,-15.68700,-15.68700,-15.68700,-15.68700,-11.39490,-11.49480,31.16900,31.16900,-0.50000,-0.50000,5.89840,0.33720,0.50870,-60.17710,-62.82200,-33.24080,-39.88650,0.75550,-0.214,-0.214
2022-09-30,6.76990,2.00710,-8.83430,-1.58140,-10.41570,-10.41570,-10.41570,-10.41570,-8.73440,-8.83430,27.21200,27.21200,-0.38000,-0.38000,5.27150,0.68100,2.13480,-174.73280,-216.71930,-45.56560,-55.73970,0.19760,-0.33880,-0.33880
2022-06-30,5.87280,3.36180,-9.29180,1.20310,-8.08880,-8.08880,-8.08880,-8.08880,-9.18390,-9.29180,24.66300,24.66300,-0.33000,-0.33000,4.50440,0.76780,3.30670,-220.34540,-328.97810,-40.21340,-51.16350,0.14690,-0.2446,-0.2446
2022-03-31,3.57710,2.11430,-5.74880,-1.29180,-7.04060,-7.04060,-7.04060,-7.04060,-5.64890,-5.74880,24.98400,24.98400,-0.28000,-0.28000,5.74230,0.53870,1.16780,-70.72620,-81.06430,-26.88460,-32.62620,0.39840,-0.2353,-0.2353
2021-12-31,4.71370,1.89400,-6.66500,1.25070,-5.41430,-5.41430,-5.41430,-5.41430,-6.59350,-6.66500,24.96200,24.96200,-0.22000,-0.22000,7.00860,0.40890,0.69160,-33.70230,-36.73660,-16.98690,-19.92300,0.64300,-0.1832,-0.1832
2021-09-30,3.09480,2.39520,-5.54730,0.00650,-5.54080,-5.54080,-5.54080,-5.54080,-5.48990,-5.54730,23.72000,23.72000,-0.23000,-0.23000,16.34420,,,-27.38300,-29.39380,-25.21030,-27.38300,0.81060,-0.10690,-0.10690
2021-06-30,0.71610,0.18620,-131.60250,0.07010,-131.53240,-131.53240,-131.53240,-131.53240,-131.54520,-131.60250,12.40300,12.40300,-6.63000,-6.63000,4.62190,,,-2604.44400,-3644.81500,-2175.28000,-2604.44000,0.22610,-0.5953,-0.5953
2021-03-31,0.78960,2.15460,-3.00150,0.00860,-2.99290,-2.99290,-2.99290,-2.99290,-2.94420,-3.00150,13.92000,13.92000,-0.22000,-0.22000,7.97660,0.00550,0.00550,-26.24840,-30.22130,-23.21310,-26.10530,0.81690,-0.0748,-0.0748
2020-12-31,0.93810,2.06790,-3.06340,0.00560,-3.05780,-3.05780,-3.05780,-3.05780,-3.00600,-3.06340,13.91600,13.91600,-0.22000,-0.22000,36.91830,0.00480,0.00480,-23.38700,-26.54680,-22.71820,-23.27580,0.93950,0.0088,0.0088
2020-09-30,0.10090,0.22850,-0.38680,7.72070,7.33390,7.33390,7.33390,-46.26440,-0.32940,-0.38680,5.97200,5.97200,-7.75000,-7.75000,65.20400,0.00430,0.00430,50.24720,56.49260,49.34890,50.03290,1.04880,-0.18150,-0.18150
2020-06-30,0.10940,0.41030,-0.57700,-17.85200,-18.42900,-18.42900,-18.42900,-19.15420,-0.51960,-0.57700,4.92900,4.92900,-3.01000,-3.01000,0.01760,-0.00290,-0.04240,85.72160,79.53950,-884.34270,85.97150,-4.13120,-0.0864,-0.0864
2020-03-31,0.35320,0.28870,-0.69930,0.33290,-0.36640,-0.36640,-0.36640,-0.36640,-0.64190,-0.69930,5.19900,5.19900,-0.07000,-0.07000,0.12480,,-0.01210,15.62840,8.99640,-15.86720,15.62840,-0.45090,-0.0767,-0.0767
2019-12-31,0.34650,0.30660,-0.71040,7.37550,6.66500,6.66500,6.66500,6.66500,-0.65310,-0.71040,5.18370,5.18370,1.29000,1.29000,0.12640,,-0.01470,-326.00990,-174.01940,284.88620,-326.00990,-0.39440,-0.0242,-0.0242
2019-09-30,0.34150,0.30740,-0.70620,-3.84020,-4.54640,-4.54640,-4.54640,-20.92030,-0.64890,-0.70620,4.13260,4.13260,-5.06000,-5.06000,0.06760,,-0.00020,52.13430,43.03870,-174.30270,52.13430,-0.01350,-0.14300,-0.14300
2019-06-30,0.27570,0.32290,-0.65600,0.10290,-0.55310,-0.55310,-0.55310,-0.65590,-0.59860,-0.65600,2.54000,2.54000,-0.44000,-0.44000,1.52000,,,-25.95440,-239.84460,-21.48340,-25.95440,0.52500,-0.2462,-0.2462
2019-03-31,0.33180,0.45910,-0.84830,0.00020,-0.84800,-0.84800,-0.84800,-0.84800,-0.79090,-0.84830,2.53140,2.53140,-0.34000,-0.34000,5.62180,,,-30.44790,-102.47490,-28.60880,-30.44790,0.00880,-0.2582,-0.2582
2018-12-31,0.20600,0.23750,-0.50090,0.00040,-0.50050,-0.50050,-0.50050,-0.50050,-0.44350,-0.50090,2.52040,2.52040,-0.20000,-0.20000,15.55270,,,-14.13610,-32.80640,-13.72960,-14.13610,0.01120,-0.4791,-0.4791
2018-09-30,0.19450,0.23960,-0.49140,-0.05120,-0.54270,-0.54270,-0.54270,-0.48850,-0.43410,-0.49140,309.27900,309.27900,0.00000,0.00000,11.66430,,,-13.48290,-27.79330,-12.89630,-13.48290,0.01280,-0.00140,-0.00140
2018-06-30,,,,,,,,,,,,,,0.00000,,,,,,,,,0.0043,0.0043
2018-03-31,0.04640,0.58750,-0.69120,-0.00130,-0.69260,-0.69260,-0.69260,-0.69260,-0.63390,-0.69120,96.93960,96.93960,-0.01000,-0.01000,,,,,,,,,-0.0005,-0.0005
2017-12-31,0.18680,0.25060,-0.49480,-0.00790,-0.50270,-0.50270,-0.50270,-0.50270,-0.43750,-0.49480,94.84880,94.84880,-0.01000,-0.01000,0.00210,0.42130,0.72800,-63.54470,34.58870,-22.37920,-36.77300,0.00830,-0.0016,-0.0016
2017-09-30,0.04190,0.10940,-0.66220,-0.00060,-0.66280,-0.66280,-0.66280,-0.66280,-0.60490,-0.66220,93.30160,93.30160,-0.01000,-0.01000,,,,,,,,,-0.00220,-0.00220
2017-06-30,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
2017-03-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0.0026,0.0026
2016-12-31,0.12860,0.17190,-0.35780,,-0.35780,-0.35780,-0.35780,-0.35780,-0.30050,-0.35780,87.50470,87.50470,0.00000,0.00000,0.00390,,0.01540,-26.96480,31.19850,-14.43740,-26.96480,0.01510,-0.0011,-0.0011
2016-09-30,0.12730,0.16670,-0.35140,0.00000,-0.35130,-0.35130,-0.35130,-0.35130,-0.29400,-0.35140,87.20560,87.20560,0.00000,0.00000,0.00910,,0.01140,-22.25870,36.88030,-13.83320,-22.25870,0.01810,-0.00150,-0.00150
2016-06-30,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
2016-03-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0.0002,0.0002
2015-12-31,,0.04990,-0.04990,0.00010,-0.04990,-0.04990,-0.04990,-0.04990,-0.04990,-0.04990,87.21000,87.21000,0.00000,0.00000,0.61720,,,32.46170,32.22470,-19.98670,32.22470,-0.00180,-0.0002,-0.0002
2015-09-30,,0.05460,-0.05460,0.00010,-0.05460,-0.05460,-0.05460,-0.05460,-0.05460,-0.05460,87.21000,87.21000,0.00000,0.00000,,,,,,,,,0.00000,0.00000
2015-06-30,,0.05410,-0.05490,0.00010,-0.05480,-0.05480,-0.05480,-0.05480,-0.05300,-0.05490,87.21000,87.21000,,0.00000,0.83280,,,111.34980,101.24540,-20.33280,101.24540,-0.00060,-0.0001,-0.0001
2015-03-31,,0.04900,-0.04900,0.00010,-0.04900,-0.04900,-0.04900,-0.04900,-0.04720,-0.04900,87.21000,87.21000,0.00000,0.00000,0.99580,,,-876.52420,,-17.35740,,0.00000,-0.0001,-0.0001
2014-12-31,,0.07060,-0.07060,0.00010,-0.07050,-0.07050,-0.07050,-0.07050,-0.07060,-0.07060,87.21000,87.21000,0.00000,0.00000,1.18570,,,-129.23780,-153.53200,-24.05090,-153.53200,0.00050,-0.0003,-0.0003
2014-09-30,,0.05550,-0.05890,0.00010,-0.05880,-0.05880,-0.05880,-0.05880,-0.05890,-0.05890,87.21000,87.21000,0.00000,0.00000,1.56230,,,-47.01180,-51.33140,-18.47450,-51.33140,0.00130,-0.00020,-0.00020
2014-06-30,0.01090,0.17390,-0.17330,0.00030,-0.17310,-0.17310,-0.17310,-0.17320,-0.17150,-0.17330,87.08360,87.08360,,0.00000,2.06140,,,-94.15450,-100.97270,-51.99000,-100.97270,,-0.0002,-0.0002
2014-03-31,0.01940,0.02880,-0.04820,0.00010,-0.04800,-0.04800,-0.04800,-0.04800,-0.04820,-0.04820,87.08360,87.08360,0.00000,0.00000,143.81440,,,-13.45550,-13.45550,-13.36190,-13.45550,0.00410,-0.0007,-0.0007
2013-12-31,0.01920,0.02810,-0.04730,0.00020,-0.04710,-0.04710,-0.04710,-0.04710,-0.04730,-0.04730,87.06000,87.06000,0.00000,0.00000,24.28820,,,-12.08120,-12.08120,-11.58380,-12.08120,0.00450,-0.0004,-0.0004
2013-09-30,,0.04220,-0.05360,-0.00010,-0.05370,-0.05370,-0.05370,-0.05350,-0.05360,-0.05360,87.06000,87.06000,0.00000,0.00000,51.57290,,,-12.27650,-12.27650,-12.03840,-12.27640,0.00500,-0.00070,-0.00070
2013-06-30,-0.06080,-0.14180,0.20260,-0.00040,0.20220,0.20220,0.20220,0.20220,0.20260,0.20260,,,,0.00000,33.71310,,,41.20680,41.20680,39.98450,41.20680,0.00560,0.0019,0.0019
2013-03-31,0.04940,0.09960,-0.14900,0.00040,-0.14870,-0.14870,-0.14870,-0.14870,-0.14900,-0.14900,87.06770,87.06770,0.00000,0.00000,,,,,,,,,-0.0019,-0.0019
2012-12-31,0.00000,,,,0.00000,,0.00000,,,,,,,0.00000,,,,,,,,,0.0019,0.0019
2012-09-30,0.01140,0.05970,-0.07110,0.00010,-0.07100,-0.07100,-0.07100,-0.07100,-0.07110,-0.07110,65.60030,65.60030,0.00000,0.00000,,,,,,,,,-0.00190,-0.00190
