Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,0.11900,0.11900,38.05700,7.88900,-45.82700,-5.96000,-51.78700,0.00200,-51.78900,-51.78900,-51.78900,-44.28400,-45.82700,47.15100,47.15100,-1.10000,-1.10000,10.15620,0.61350,1.60290,100.00000,-38510.08000,-38510.08000,-43518.48000,-43520.17000,0.00030,0.35950,250.33610,-39.96220,-39.96220,-13.89440,-15.44480,2.74040,-1.0102,-1.0268
2023-06-30,0.03000,0.03000,34.10600,7.26300,-41.33900,-5.70800,-47.04700,0.00500,-47.05200,-47.05200,-47.05200,-39.82800,-41.33900,43.64200,43.64200,-1.08000,-1.08000,6.48990,1.13640,-8.40770,100.00000,-137796.70000,-137796.70000,-156823.30000,-156840.00000,0.00010,0.09170,981.00000,189.63400,189.63410,-22.07250,-25.87540,-0.56820,-0.9678,-0.9751
2023-03-31,0.01700,0.01700,37.38600,6.39700,-43.76600,-5.15000,-48.91600,,-48.91600,-48.91600,-48.91600,-42.27500,-43.76600,43.57500,43.57500,-1.12000,-1.12000,7.46870,0.93150,13.73500,100.00000,-257447.10000,-257447.10000,-287741.20000,-287741.20000,0.00010,0.05590,1609.41200,-323.24070,-323.24040,-19.27980,-22.12630,0.34710,-0.91670,-0.91720
2022-12-31,0.27400,0.27400,30.45100,5.32300,-35.50000,-5.41600,-40.91600,-0.00100,-40.91500,-40.91500,-40.91500,-33.94000,-35.50000,40.10800,40.10800,-0.95000,-0.95000,10.17160,0.77680,3.51260,100.00000,-12956.21000,-12956.21000,-14932.86000,-14932.50000,0.00090,1.06610,84.41610,-70.47390,-70.47390,-14.06620,-15.72890,1.33270,-0.7069,-0.7133
2022-09-30,0.27800,0.27800,24.93400,5.34700,-30.00300,-5.32200,-35.32500,,-35.32500,-35.32500,-35.32500,-28.67500,-30.00300,39.07100,39.07100,-0.90000,-0.90000,6.04710,1.25140,-5.02960,100.00000,-10792.45000,-10792.45000,-12706.83000,-12706.83000,0.00170,0.88250,101.97840,100.78450,100.78460,-21.42830,-25.33600,-0.89670,-0.7882,-0.7877
2022-06-30,0.71100,0.71100,29.90600,5.40200,-34.59700,-3.13100,-37.72800,0.00400,-37.73200,-37.73200,-37.73200,-33.62900,-34.59700,39.04000,39.04000,-0.97000,-0.97000,7.50480,1.02910,-35.69610,100.00000,-4865.96300,-4865.96300,-5306.32900,-5306.89100,0.00370,2.50350,35.94940,766.59950,766.59950,-19.52900,-22.32540,-0.12610,-0.6892,-0.6974
2022-03-31,0.92900,0.92900,24.89500,5.05100,-29.01700,-2.23700,-31.25400,,-31.25400,-31.25400,-31.25400,-28.20000,-29.01700,39.01700,39.01700,-0.80000,-0.80000,7.48080,0.80610,4.22110,100.00000,-3123.46600,-3123.46600,-3364.26200,-3364.26200,0.00580,2.14550,41.94830,-114.27420,-114.27420,-19.39040,-22.15370,0.70080,-0.69050,-0.69350
2021-12-31,2.85600,2.85600,18.61500,3.64500,-19.40400,-1.78500,-21.18900,,-21.18900,-21.18900,-21.18900,-18.69600,-19.40400,38.01000,38.01000,-0.55000,-0.55000,6.19540,0.59040,1.47330,100.00000,-679.41160,-679.41140,-741.91170,-741.91170,0.01900,3.25280,27.66810,-40.45010,-40.45010,-14.08380,-16.56870,1.34350,-0.5904,-0.5974
2021-09-30,2.53200,2.53200,18.48500,2.84800,-18.80100,-1.77900,-20.58000,,-20.58000,-20.58000,-20.58000,-18.10300,-18.80100,37.89300,37.89300,-0.54000,-0.54000,4.73290,0.72820,2.73650,100.00000,-742.53550,-742.53550,-812.79620,-812.79620,0.01960,5.03380,17.87910,-72.97870,-72.97870,-15.93150,-19.83840,0.74340,-0.3588,-0.3632
2021-06-30,0.95400,0.95400,17.90200,2.85300,-19.80100,-0.90900,-20.71000,,-20.71000,-20.71000,-20.71000,-19.27000,-19.80100,37.82400,37.82400,-0.55000,-0.55000,6.05750,0.63030,1.74090,100.00000,-2075.57700,-2075.57700,-2170.86000,-2170.86000,0.00670,1.80680,49.81130,-46.72940,-46.72940,-14.59610,-17.27490,1.17090,-0.5903,-0.5999
2021-03-31,0.88900,0.88900,16.43800,3.00900,-18.55800,-0.72900,-19.28700,0.00200,-19.28900,-19.28900,-19.28900,-18.06600,-18.55800,37.73600,37.73600,-0.51000,-0.51000,4.07190,0.37110,0.61550,100.00000,-2087.51400,-2087.51400,-2169.51600,-2169.74100,0.00710,2.49020,36.14170,-31.83370,-31.83370,-15.49270,-20.02100,1.60280,-0.57370,-0.57400
2020-12-31,2.77600,2.77600,17.66800,2.21500,-17.10700,-0.53900,-17.64600,,-17.64900,-17.64900,-17.64900,-16.69900,-17.10700,25.26100,25.26100,-0.14000,-0.14000,4.20940,0.32270,0.49630,100.00000,-616.24650,-616.24650,-635.66280,-635.77090,0.01930,4.51380,19.93880,-23.38450,-23.38450,-12.27840,-15.83950,2.00130,-0.681,-0.7069
2020-09-30,5.90100,5.90100,19.83700,1.62200,-15.55800,-4.45200,-20.01000,,-20.01000,-20.49700,-20.49700,-11.08700,-15.55800,26.75000,26.75000,-0.77000,-0.77000,3.79570,0.15570,0.20040,100.00000,-263.65020,-263.65020,-339.09510,-347.34790,0.04110,6.12140,14.70260,-22.34520,-22.34520,-14.27830,-18.86570,2.43250,-0.188,-0.1911
2020-06-30,3.33900,3.33900,18.97400,1.53200,-17.16700,-0.71800,-17.88500,,-17.88500,-17.88500,-17.88500,-12.63800,-17.16700,18.15400,18.15400,-0.99000,-0.99000,,,,100.00000,-514.13600,-514.13600,-535.63940,-535.63940,,,,,,,,,-0.6229,-0.6429
2020-03-31,0.87200,0.87200,17.01600,1.46700,-17.61100,-2.48200,-20.09300,,-20.09300,-20.09300,-20.09300,-15.81100,-17.61100,18.15400,18.15400,-1.11000,-1.11000,,,,100.00000,-2019.61000,-2019.61000,-2304.24300,-2304.24300,,,,,,,,,-0.40700,-0.41200
2019-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,1.1092,1.1905
2019-09-30,1.21900,1.21900,12.78500,1.48100,-13.04700,-6.21600,-19.26300,0.90000,-20.16300,-20.16300,-20.16300,-13.04700,-13.04700,18.15400,18.15400,-1.11000,-1.11000,,,,100.00000,-1070.30400,-1070.30400,-1580.23000,-1654.06100,,,,,,,,,-1.1092,-1.1905
