Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-03-31,3256.77300,1663.77800,1592.99500,-987.19600,987.19600,605.79910,-31.72800,574.07100,132.03600,442.03500,442.03500,442.47100,525.01510,605.79910,268.21100,270.50500,1.65000,1.64000,0.26680,0.36380,18.60120,18.60120,17.62700,13.58620,0.08600,5.66820,5.79800,1.16780,4.15610,30.39780,2.75870,2.44430
2023-12-31,3221.38300,1627.54000,1593.84300,-1060.76400,1060.76400,533.07840,-31.87900,501.19900,102.23600,398.96300,398.96300,397.33900,508.92340,533.07840,271.00000,273.00000,1.47000,1.46000,0.27530,0.37980,16.54810,16.54810,15.55850,12.33440,0.08680,5.34140,5.46930,1.07500,3.87110,29.11470,2.51,2.5191
2023-09-30,3030.63800,1636.19300,1394.44500,-942.60800,942.60800,451.83690,-31.88800,419.94900,86.51900,333.43000,333.43000,333.58600,448.23090,451.83690,269.19100,271.43900,1.24000,1.23000,0.29050,0.40940,14.90900,14.90900,13.85680,11.00710,0.08390,4.81150,4.93580,0.92330,3.41390,26.85550,3.9939,3.9028
2023-06-30,2995.91400,1569.65400,1426.26000,-937.22000,937.22000,489.04000,-31.85600,457.18400,101.46000,355.72400,355.72400,356.30800,486.20300,489.04000,270.86400,273.09500,1.32000,1.30000,0.29100,0.41050,16.32360,16.32360,15.26030,11.89310,0.08480,5.14920,5.28270,1.00750,3.65060,26.82680,2.6202,2.5148
2023-03-31,2895.00400,1538.75500,1356.24900,-948.34200,948.34200,407.90700,-31.83600,376.07100,80.34200,295.72900,295.72900,294.12600,417.64400,407.90700,274.97700,277.33900,1.07000,1.06000,0.28940,0.40720,14.09000,14.09000,12.99040,10.15980,0.08440,4.24560,4.36170,0.86230,3.01700,26.53200,1.60570,1.59110
2022-12-31,3013.80400,1522.10300,1491.70100,-981.37810,981.37800,510.32250,-31.90100,478.42100,96.43800,381.98320,381.98320,382.22300,520.15750,510.32180,277.00000,279.00000,1.38000,1.36000,0.29540,0.41920,16.93280,16.93280,15.87430,12.68240,0.08900,5.64380,5.80290,1.12810,3.97680,25.58410,2.8652,2.7046
2022-09-30,2724.40000,1564.57800,1159.82200,-841.77700,841.77700,318.04490,-31.78000,286.26500,55.79100,230.47400,230.47400,228.87900,326.84390,318.04490,277.19200,279.64200,0.83000,0.82000,0.30850,0.44620,11.67390,11.67390,10.50750,8.40110,0.08240,3.61810,3.71710,0.69680,2.50180,23.96510,2.7436,2.6509
2022-06-30,2512.88700,1435.81700,1077.07000,-822.78500,822.78500,254.28490,-31.72300,222.56200,43.09500,179.46700,179.46700,179.32200,266.89190,254.28490,276.81500,279.52500,0.65000,0.64000,0.30290,0.43450,10.11920,10.11920,8.85680,7.13610,0.07690,2.74550,2.81860,0.54900,1.91390,24.64210,1.8865,1.7182
2022-03-31,2915.40900,1339.25200,1576.15700,-808.75400,808.75400,767.40310,-34.97000,732.43300,139.40300,593.03000,593.03000,590.63800,792.03410,767.40310,276.77200,279.15700,2.13000,2.12000,0.29210,0.41260,26.32230,26.32230,25.12280,20.25920,0.09040,8.60990,8.82730,1.83880,6.09500,25.97350,1.71120,1.77930
2021-12-31,2578.22800,1330.32900,1247.89900,-855.94980,855.95000,391.94900,-37.33300,354.61600,60.31300,294.30300,294.30300,294.43000,420.30100,391.94910,277.00000,280.00000,1.07000,1.06000,0.32890,0.49000,15.20230,15.20230,13.75430,11.41990,0.08040,4.41380,4.52910,0.91720,2.96230,25.14500,2.3579,2.2538
2021-09-30,2424.28300,1298.39200,1125.89100,-758.51000,758.51000,367.38110,-35.10000,332.28100,64.96300,267.31800,267.31800,261.29700,398.11410,367.38110,277.54700,280.11300,0.94000,0.93000,0.32890,0.49010,15.15420,15.15420,13.70640,10.77830,0.07690,4.01150,4.11630,0.84740,2.69210,25.15000,2.9629,2.8769
2021-06-30,2296.08600,1203.64700,1092.43900,-754.40300,754.40300,338.03590,-38.09600,299.94000,62.26200,237.67800,237.67800,237.23800,375.08990,338.03590,277.73300,280.65900,0.85000,0.85000,0.30700,0.44310,14.72230,14.72230,13.06310,10.33230,0.07580,3.60780,3.70310,0.78450,2.50000,24.75550,1.3695,1.9215
2021-03-31,2156.86900,1121.59200,1035.27700,-702.55800,702.55800,332.71890,-36.65100,296.06800,64.35200,231.71600,231.71600,229.52500,366.26190,332.71890,277.79300,280.24500,0.83000,0.82000,0.33990,0.51480,15.42600,15.42600,13.72680,10.64160,0.07240,3.60350,3.70120,0.77780,2.37880,24.16860,1.10970,1.10580
2020-12-31,2312.47000,1111.69500,1200.77500,-765.70600,765.70600,435.06910,-35.66200,399.40700,86.91800,312.48900,312.48900,312.15000,473.93910,435.06880,280.38600,283.14500,1.10330,1.09000,0.30110,0.43080,18.81400,18.81400,17.27190,13.49860,0.08080,4.93990,5.07610,1.09240,3.45250,23.71540,1.6719,2.43
2020-09-30,2039.81900,1114.63200,925.18700,-679.00500,679.00500,246.18200,-39.76800,206.41400,54.04800,152.36600,152.36600,151.67800,278.31200,246.18200,278.64750,281.57550,0.54670,0.54000,0.33720,0.50880,12.06880,12.06880,10.11920,7.43590,0.07230,2.52280,2.59570,0.54010,1.67210,22.59280,1.9801,1.9079
2020-06-30,1936.02600,1135.12600,800.90000,-657.07800,657.07800,143.82200,-38.37300,105.44900,33.79300,71.65600,71.65600,71.26000,182.82400,143.82200,278.96850,281.79300,0.25330,0.25330,0.33350,0.50030,7.42870,7.42870,5.44670,3.68070,0.07090,1.22590,1.26250,0.26230,0.81710,21.90130,1.5232,1.4707
2020-03-31,1810.61000,1107.25300,703.35690,-673.09100,673.09100,30.26600,-36.73400,-6.46800,-2.94200,-3.52600,-3.52600,-4.41800,55.32900,30.26600,285.43050,285.43050,-0.01330,-0.01330,0.32210,0.47510,1.67160,1.67160,-0.35720,-0.24400,0.06940,-0.06370,-0.06570,-0.01350,-0.04320,20.52800,0.53450,0.39830
2019-12-31,1976.07400,1072.16500,903.90860,-723.65090,723.65100,180.25760,-33.49500,146.76300,26.97000,119.79300,119.79300,119.30500,251.63760,180.25770,286.50000,291.00000,0.41330,0.40670,0.30030,0.42920,9.12200,9.12200,7.42700,6.03750,0.07410,1.95790,2.01380,0.44930,1.36990,22.23900,1.1927,1.0947
2019-09-30,1965.71600,1041.47100,924.24500,-682.78800,682.78800,241.45690,-38.47500,202.98200,37.83100,165.15100,165.15100,165.20800,232.17490,241.45690,286.29300,290.38350,0.58000,0.56670,0.27750,0.38410,12.28340,12.28340,10.32610,8.40450,0.07500,2.70760,2.78510,0.62990,1.95630,22.13870,1.3475,1.1774
2019-06-30,2023.38400,1028.83000,994.55410,-680.10000,680.10000,314.45410,-40.71800,273.73600,56.30900,217.42700,217.42700,216.70900,338.31910,314.45410,285.76800,289.58850,0.76000,0.74670,0.31600,0.46210,15.54100,15.54100,13.52860,10.71020,0.07640,3.61170,3.71860,0.82090,2.47030,21.91100,1.1194,0.8698
2019-03-31,1937.02200,988.65000,948.37190,-678.21200,678.21200,270.15990,-40.72100,229.43900,47.82500,181.61400,181.61400,180.72200,297.58390,270.15990,285.60000,289.00350,0.63330,0.62670,0.32410,0.47950,13.94720,13.94720,11.84490,9.32990,0.07570,3.12980,3.22600,0.70980,2.11540,21.13670,0.27100,0.07660
2018-12-31,1951.58600,1020.12700,931.45910,-728.24370,728.24400,203.21520,-40.57600,162.63900,26.36700,136.27200,136.27200,132.35800,257.78220,203.21510,285.00000,288.00000,0.46000,0.46000,0.33730,0.50910,10.41280,10.41280,8.33370,6.78210,0.07840,2.48680,2.56790,0.54740,1.64790,19.96350,0.9694,0.7052
2018-09-30,1937.90200,1017.72000,920.18200,-671.11100,671.11100,249.07090,-39.84800,209.22300,44.78000,164.44300,164.44300,161.92000,269.23990,249.07090,285.36150,289.26300,0.56670,0.56000,0.32990,0.49240,12.85260,12.85260,10.79640,8.35540,0.07800,3.00130,3.09810,0.66160,2.01110,19.94080,0.7707,0.6308
2018-06-30,1910.91600,973.63600,937.28000,-668.33300,668.33300,268.94700,-39.70500,229.24200,48.46400,180.77800,180.77800,180.07500,296.29200,268.94700,284.66400,288.76350,0.63330,0.62000,0.33060,0.49380,14.07430,14.07430,11.99650,9.42350,0.07760,3.30750,3.41950,0.73420,2.21410,19.95770,0.4829,0.1454
2018-03-31,1891.24700,963.21900,928.02800,-679.98210,679.98200,248.04580,-37.05600,210.99000,43.41700,167.57300,167.57300,166.39600,277.07280,248.04580,284.34450,288.28200,0.58670,0.58000,0.32790,0.48790,13.11550,13.11550,11.15610,8.79820,0.07690,3.05110,3.15390,0.68150,2.05060,20.08300,-0.06950,-1.28600
2017-12-31,1934.95500,976.87280,958.08230,-719.80520,719.80520,238.27710,-36.87800,201.39900,45.12700,156.27200,156.27200,154.58900,273.09610,238.27700,280.50000,291.00000,0.54440,0.52890,0.31420,0.45810,12.31440,12.31430,10.40850,7.98930,0.07960,2.86680,2.96410,0.64310,1.96610,19.93780,0.6442,0.2394
2017-09-30,2031.34200,1081.17400,950.16810,-687.23400,687.23400,262.93410,-36.82100,226.11300,63.29500,162.81800,162.81800,162.05400,296.39210,262.93410,283.09050,290.12400,0.57330,0.56000,0.31260,0.45480,12.94390,12.94390,11.13120,7.97770,0.08350,2.97620,3.07360,0.66900,2.04580,19.96730,1.0216,0.9073
2017-06-30,1848.04900,964.69800,883.35100,-685.59100,685.59100,197.75990,-36.79900,160.96100,51.38800,109.57300,109.57300,109.00400,224.30590,197.75990,282.00150,289.35220,0.38670,0.37780,0.31830,0.46700,10.70100,10.70100,8.70980,5.89830,0.07700,2.05730,2.11490,0.45670,1.40240,19.51900,0.516,0.0379
2017-03-31,1870.41800,979.60300,890.81490,-669.71900,669.71900,221.09590,-36.79900,184.29700,59.62300,124.67400,124.67400,123.44700,239.22890,221.09590,274.25920,289.01930,0.44890,0.42670,0.32280,0.47660,11.82070,11.82070,9.85330,6.60000,0.07940,2.38910,2.45710,0.52950,1.61790,19.13370,0.26110,0.04950
2016-12-31,1971.33200,993.46110,977.87080,-709.16090,709.15990,268.71060,-36.87700,231.83300,78.16500,153.66800,153.66800,152.78800,285.60860,268.71040,275.96480,289.24420,0.55560,0.52440,0.32870,0.48970,13.63090,13.63090,11.76020,7.75050,0.08440,3.02430,3.11280,0.65770,2.03010,18.63360,0.4214,0.061
2016-09-30,2019.72700,965.85600,1053.87100,-685.21300,685.21300,368.65800,-37.04300,331.61500,110.95200,220.66300,220.66300,220.65000,390.93800,368.65800,275.76450,289.25100,0.80000,0.76440,0.33410,0.50180,18.25290,18.25290,16.41880,10.92470,0.08650,4.44720,4.57080,0.94520,2.96120,18.12280,1.363,0.9824
2016-06-30,1855.91400,964.16200,891.75200,-698.68600,698.68600,193.06600,-34.75200,158.31400,49.40800,108.90600,108.90600,108.96700,209.69400,193.06600,275.88600,289.29370,0.39560,0.37780,0.33920,0.51340,10.40280,10.40280,8.53020,5.87130,0.08060,2.20500,2.27610,0.47300,1.45700,17.89870,0.6619,0.4221
2016-03-31,1807.21100,922.32100,884.89010,-677.99000,677.99000,206.90000,-32.22400,174.67600,54.42800,120.24800,120.24800,119.51100,237.14500,206.90000,276.25500,289.19030,0.43110,0.41330,0.32080,0.47230,11.44860,11.44860,9.66550,6.61300,0.08130,2.51140,2.59470,0.54090,1.70580,17.35760,0.48680,0.25770
2015-12-31,1811.05600,922.97200,888.08390,-700.14190,700.14200,187.94190,-31.73600,156.20600,46.32800,109.87800,109.87800,109.74500,207.69690,187.94210,279.09000,292.92520,0.39560,0.37780,0.32050,0.47160,10.37750,10.37750,8.62510,6.05970,0.08330,2.37150,2.45270,0.50560,1.61160,16.69970,0.8705,0.5524
2015-09-30,1860.95700,926.35500,934.60210,-674.04100,674.04100,260.56100,-31.64100,228.92000,76.18400,152.73600,152.73600,152.60700,283.67800,260.56100,277.11680,290.13080,0.55110,0.52440,0.32070,0.47200,14.00150,14.00150,12.30120,8.20050,0.08560,3.30840,3.42200,0.70260,2.24750,16.64540,0.9999,0.7113
2015-06-30,1789.76500,906.23500,883.53000,-672.31200,672.31200,211.21800,-33.03100,178.18700,55.13800,123.04900,123.04900,123.03500,234.28200,211.21800,278.50720,292.47300,0.44000,0.42220,0.32500,0.48150,11.80140,11.80140,9.95590,6.87440,0.08250,2.71250,2.80570,0.56730,1.83100,16.46080,0.9335,0.737
2015-03-31,1744.67900,900.70800,843.97090,-640.71600,640.71600,203.25490,-34.53800,168.71700,50.27300,118.44400,118.44400,118.30700,222.45790,203.25490,283.43030,298.08900,0.41780,0.39560,0.34710,0.53170,11.65000,11.65000,9.67040,6.78100,0.07990,2.56760,2.65420,0.54220,1.67630,16.41070,0.20470,0.03080
2014-12-31,1784.42800,913.57080,870.85740,-673.54910,673.54920,197.30830,-34.60400,162.70400,51.75300,110.95100,110.95100,110.71100,222.72930,197.30850,287.71650,300.71700,0.38670,0.37330,0.34680,0.53100,11.05720,11.05720,9.11800,6.20430,0.08220,2.39940,2.48040,0.51090,1.56720,16.21450,0.523,0.6173
2014-09-30,1840.60500,887.12300,953.48200,-642.10000,642.10000,311.38210,-32.92900,278.45300,89.66200,188.79100,188.79100,188.53900,323.96510,311.38210,286.12120,299.25230,0.65780,0.63110,0.34170,0.51900,16.91740,16.91740,15.12830,10.24330,0.08330,3.98000,4.06870,0.85440,2.62010,16.61210,1.0718,0.4144
2014-06-30,1796.98900,867.77800,929.21100,-635.44600,635.44600,293.76500,-30.31100,263.45400,83.27700,180.17700,180.17700,179.96100,319.36100,293.76500,287.25300,299.93400,0.62670,0.60000,0.30440,0.43760,16.34760,16.34760,14.66090,10.01460,0.08490,3.87100,3.95910,0.85120,2.69260,16.21070,0.3791,1.386
2014-03-31,1706.90600,822.09500,884.81100,-606.89600,606.89600,277.91500,-30.33000,247.58500,77.90100,169.68400,169.68400,169.67300,303.15100,277.91500,292.21430,304.71520,0.58220,0.55560,0.31540,0.46080,16.28180,16.28180,14.50490,9.94040,0.08240,3.84700,3.94560,0.81960,2.63340,15.36590,0.46980,0.32060
2013-12-31,1696.67900,848.59910,848.08010,-635.84410,635.84390,212.23630,-30.51000,181.72600,46.33800,135.38800,135.38800,130.37900,235.27730,212.23630,304.43620,316.67180,0.43110,0.41330,0.31750,0.46510,12.50890,12.50890,10.71070,7.68440,0.08260,3.09860,3.17870,0.65880,2.11490,14.68580,0.61,0.3769
2013-09-30,1634.12400,798.27600,835.84800,-607.26600,607.26600,228.58200,-30.34900,198.23300,60.04500,138.18800,138.18800,136.97400,258.01400,228.58200,304.35300,316.70550,0.44890,0.43110,0.31660,0.46330,13.98810,13.98810,12.13080,8.38210,0.07960,3.14400,3.22710,0.67330,2.14860,14.45530,0.9912,0.8647
2013-06-30,1570.96200,805.47000,765.49210,-575.57900,575.57900,189.91310,-31.20700,158.70600,43.57900,115.12700,115.12700,115.95700,219.62010,189.91310,305.76150,317.86650,0.37780,0.36440,0.32300,0.47720,12.08900,12.08900,10.10250,7.38130,0.07770,2.69890,2.77220,0.56960,1.82700,14.01130,0.6253,0.52
2013-03-31,1506.76900,744.67900,762.09000,-570.75600,570.75600,191.33400,-31.11100,160.22300,43.62500,116.59800,116.59800,116.61500,212.24400,191.33400,306.05620,317.75180,0.38220,0.36890,0.30510,0.43910,12.69830,12.69830,10.63360,7.73940,0.07490,2.64360,2.70960,0.57950,1.83700,14.41090,0.36230,0.28880
2012-12-31,1608.60100,801.17290,807.42830,-542.38290,542.38310,265.04490,-32.55200,232.49300,66.99400,165.49900,165.49900,165.48900,303.37490,265.04500,308.46830,322.45870,0.53780,0.51110,0.32790,0.48780,16.47670,16.47670,14.45310,10.28780,0.07980,3.81730,3.89630,0.82110,2.56580,14.16630,0.6721,0.0451
2012-09-30,1420.50100,736.63200,683.86900,-517.66400,517.66400,166.20500,-32.51200,133.69300,32.68500,101.00800,101.00800,100.94700,184.14700,166.20500,307.24420,318.68320,0.32890,0.31560,0.32850,0.48930,11.70050,11.70050,9.41170,7.10640,0.07130,2.33070,2.37890,0.50670,1.56490,14.16740,0.4552,0.2723
2012-06-30,1415.74700,731.20200,684.54490,-503.68900,503.68900,180.85600,-32.41700,148.43900,39.53500,108.90400,108.90400,108.83800,205.79100,180.85600,310.90730,322.93800,0.35110,0.33780,0.33330,0.50000,12.77460,12.77460,10.48490,7.68770,0.07270,2.58260,2.63760,0.55960,1.72170,13.66330,0.7388,0.6919
2012-03-31,1378.70500,679.47200,699.23300,-483.10900,483.10900,216.12400,-28.82100,187.30300,52.07100,135.23200,135.23200,135.31800,238.33600,216.12400,310.08150,322.67470,0.43560,0.41780,0.33640,0.50700,15.67590,15.67590,13.58540,9.81490,0.07210,3.27010,3.34300,0.70680,2.17000,13.29230,0.22860,0.16450
2011-12-31,1370.95300,693.01400,677.93900,-501.02600,501.02600,176.91350,-28.19500,148.71800,31.66300,117.05500,117.05500,117.02700,207.59340,176.91330,314.29800,327.76200,0.37780,0.36440,0.30560,0.44020,12.90440,12.90440,10.84780,8.53620,0.07450,2.95530,3.02230,0.63600,2.05200,12.80100,0.5529,1.304
2011-09-30,1279.73100,683.98000,595.75100,-471.53700,471.53700,124.21400,-28.06800,96.14600,19.77500,76.37100,76.37100,76.41000,148.36700,124.21400,312.33600,325.21050,0.24440,0.23560,0.31080,0.45090,9.70630,9.70630,7.51300,5.97080,0.06980,1.97350,2.02080,0.41660,1.36020,12.54660,0.8409,0.068
2011-06-30,1270.94900,674.27600,596.67300,-459.51300,459.51300,137.15990,-28.13200,109.02800,26.90800,82.12000,82.12000,82.18400,148.25990,137.15990,318.68320,332.27330,0.25780,0.24890,0.30800,0.44510,10.79190,10.79190,8.57850,6.46630,0.06990,2.09490,2.14440,0.45130,1.44970,12.36420,0.4841,0.284
2011-03-31,1234.35100,607.09500,627.25600,-439.94500,439.94500,187.31090,-28.11700,159.19400,43.59900,115.59500,115.59500,115.59000,209.38990,187.31090,317.64830,331.70630,0.36440,0.34670,0.31410,0.45800,15.17490,15.17490,12.89700,9.36440,0.06860,3.04280,3.11710,0.64280,2.08700,11.92410,0.16710,-0.04380
2010-12-31,1231.34200,591.51200,639.82970,-440.44500,440.44500,199.38460,-28.18900,171.19600,47.18600,124.01000,124.01000,123.96900,218.18860,199.38490,334.69200,348.93230,0.38220,0.36890,0.31970,0.46990,16.19250,16.19250,13.90320,10.06780,0.07020,3.34270,3.42640,0.70750,2.27410,11.69300,0.167,0.1306
2010-09-30,1176.11200,597.90700,578.20510,-430.18000,430.18000,148.02500,-26.72500,121.30000,27.63100,93.66900,93.66900,93.61900,169.62000,148.02500,330.92770,346.86000,0.28440,0.27110,0.31180,0.45300,12.58600,12.58600,10.31360,7.96000,0.06600,2.44310,2.51330,0.52590,1.68140,11.73560,0.5995,0.5511
2010-06-30,1163.06800,570.47500,592.59300,-420.75700,420.75690,171.83610,-26.01400,145.82200,35.59800,110.22400,110.22400,110.20700,193.77610,171.83610,340.23370,354.28720,0.32440,0.31110,0.30060,0.42980,14.77440,14.77440,12.53770,9.47550,0.06680,2.98810,3.07740,0.63290,2.08990,11.04610,0.3679,0.3408
2010-03-31,1153.54700,549.97300,603.57400,-416.94100,416.94110,186.63290,-26.04100,160.59200,41.81100,118.78100,118.78100,118.61000,207.16090,186.63290,345.25130,359.48470,0.34220,0.32890,0.30310,0.43490,16.17910,16.17910,13.92160,10.28220,0.06690,3.25270,3.35310,0.68930,2.26690,10.59500,0.15900,0.12880
2009-12-31,1176.15000,543.03110,633.11900,-421.67500,421.67480,211.44410,-25.95300,185.49100,51.34700,134.14400,134.14400,134.29400,234.15210,211.44430,360.80320,374.79150,0.37330,0.36000,0.30690,0.44290,17.97770,17.97770,15.77100,11.41810,0.06790,3.72420,3.82030,0.77410,2.58110,10.22580,0.4027,0.367
2009-09-30,1136.30900,585.96400,550.34500,-402.97100,402.97100,147.37400,-21.59900,125.77500,27.98700,97.78800,97.78800,97.72200,155.71400,147.37400,361.05300,375.15600,0.27110,0.26220,0.30590,0.44060,12.96950,12.96950,11.06870,8.60000,0.06530,2.70990,2.79460,0.56220,1.88110,9.97800,0.4653,0.4514
2009-06-30,1155.09800,597.26700,557.83100,-412.30500,412.30500,145.52600,-20.21300,125.31300,27.88100,97.43200,97.43200,97.38700,170.09400,145.52600,360.01800,374.00850,0.27110,0.26220,0.27850,0.38610,12.59860,12.59860,10.84870,8.43110,0.06930,2.95630,3.05650,0.58490,2.13290,9.15260,-0.0842,-0.1042
2009-03-31,963.62100,610.44500,353.17600,-387.30100,387.30100,-34.12500,-20.22400,-54.34900,-34.06500,-20.28400,-20.28400,-20.34600,-10.86600,-34.12500,362.45250,362.45250,-0.05780,-0.05780,0.29220,0.41290,-3.54130,-3.54130,-5.64010,-2.11140,0.05950,-0.65860,-0.68210,-0.12530,-0.46610,8.55710,0.05950,0.04780
